,R,DEE,Remb,r,g,b,x,y,z
257,50.47809689,29.41394093,0.3,0.636341006,0.698951759,0.478435848,0.344340037,0.410480307,0.245179656
258,66.37737851,38.5465646,0.3,0.666782383,0.575115426,0.608243527,0.328885026,0.316801674,0.3543133
259,65.07563979,45.29008418,0.302575839,0.667053613,0.611821064,0.571415645,0.33655317,0.344057711,0.319389119
260,71.75921578,74.89487415,0.425432781,0.611560264,0.622490304,0.593540593,0.316665579,0.340137937,0.343196484
261,63.52302993,48.89952802,0.461015962,0.635394323,0.628054302,0.573617228,0.327118981,0.349630836,0.323250183
262,43.38487803,36.01917768,0.3,0.559704021,0.607848587,0.634240782,0.294978713,0.318568507,0.38645278
263,13.21271441,49.62767775,0.3,0.594021917,0.610874673,0.614727089,0.307651666,0.327515583,0.364832751
264,49.3438238,51.5024784,0.488721062,0.73741833,0.497963324,0.627454004,0.346815444,0.284102688,0.369081868
265,53.73306695,23.07542978,0.502146777,0.67363538,0.540343792,0.634207063,0.32518831,0.294612044,0.380199646
266,66.12152515,54.58220387,0.509716641,0.651373293,0.605265719,0.588233434,0.328636081,0.335447943,0.335915977
267,54.15499391,63.26796973,0.492585472,0.674863068,0.59317931,0.58580761,0.335966406,0.331809691,0.332223903
268,68.80877275,71.43625418,0.505275746,0.790879895,0.547209671,0.544963071,0.382386507,0.329982131,0.287631362
269,60.31209613,41.39364584,0.516554421,0.720440447,0.561557429,0.585977235,0.350092972,0.320439274,0.329467755
270,55.81777503,51.82535038,0.540792827,0.70680543,0.608201381,0.547697069,0.353227498,0.350893105,0.295879397
271,77.08855339,42.53997484,0.488174999,0.517947123,0.637842305,0.623244168,0.288127475,0.33481644,0.377056085
272,65.11300866,58.27374954,0.504444301,0.734808369,0.613907592,0.518870144,0.367528423,0.362489933,0.269981644
273,51.01019637,56.89005087,0.536541659,0.721931602,0.585559313,0.561120966,0.355518151,0.337844575,0.306637274
274,56.06869661,34.37997726,0.549660977,0.624018413,0.632872505,0.575094839,0.323728877,0.351029916,0.325241207
275,70.02717599,80.0,0.549486515,0.642398206,0.526172117,0.662207345,0.309677297,0.278307685,0.412015018
276,69.77750902,68.14813182,0.59209674,0.685899125,0.560077925,0.610133632,0.33418432,0.310809811,0.355005869
277,70.2776059,80.0,0.3,0.626506996,0.632027287,0.574556439,0.324507305,0.350883401,0.324609294
278,64.08150473,46.73433063,0.3,0.665345607,0.615512708,0.568512933,0.336625754,0.34651546,0.316858786
279,79.91524981,27.36707387,0.973509963,0.68030339,0.620480936,0.55280712,0.344092736,0.353913281,0.301993983
280,61.63688958,60.44224703,0.558909309,0.636219795,0.536856616,0.657359171,0.309116676,0.283823101,0.407060223
281,100.0,58.12648044,0.555426981,0.661529091,0.633672338,0.550337158,0.339014985,0.359998333,0.300986683
282,91.53849736,64.37909264,0.561465013,0.592367702,0.62313146,0.603233282,0.309702004,0.336728836,0.35356916
283,90.04398946,53.40955005,0.699626889,0.578631057,0.632372231,0.600672363,0.306838782,0.34138241,0.351778807
284,100.0,28.74228879,0.843240353,0.59546696,0.566669021,0.653823261,0.299173096,0.295386998,0.405439906
285,100.0,49.6789743,0.458058244,0.659772845,0.664696977,0.511833976,0.345447467,0.385389465,0.269163069
286,90.24689385,45.85417928,0.568306103,0.638028212,0.63900333,0.559457675,0.330617078,0.359029165,0.310353758
287,86.97406815,24.62011889,0.874708904,0.578127777,0.569773354,0.659308302,0.293565894,0.294139638,0.412294468
288,87.24432883,58.30023245,0.773673469,0.537112403,0.601385921,0.650055192,0.286193112,0.309574864,0.404232023
289,62.2890833,43.98995943,0.770836088,0.697711163,0.692454472,0.436274729,0.368629038,0.418860395,0.212510567
290,100.0,54.05364306,0.73136166,0.606818254,0.664094525,0.54825243,0.324379947,0.373343736,0.302276317
291,73.66148421,43.05519721,0.682677487,0.30412068,0.715013009,0.606004396,0.257748176,0.375396473,0.366855351
292,90.96481115,47.08070546,0.884215018,0.596295547,0.607109834,0.617237715,0.307680242,0.325089736,0.367230022
293,86.47517948,52.10999145,0.869004588,0.500701622,0.659978427,0.607010453,0.288077282,0.350367589,0.361555129
294,77.47011658,55.96837933,0.762767093,0.626286277,0.552147586,0.650462421,0.308027405,0.291817912,0.400154683
295,94.5837892,43.31149737,0.710571953,0.714735555,0.55261955,0.598088833,0.345747037,0.31287238,0.341380583
296,81.54810285,68.56189652,0.659083713,0.709982301,0.571646257,0.583641008,0.347213318,0.324818191,0.32796849
297,48.70541032,46.98259197,0.689686823,0.697434819,0.595812011,0.567978676,0.346400384,0.339214441,0.314385175
298,100.0,72.39705617,0.843896386,0.755310597,0.5894983,0.530428055,0.372415472,0.349595024,0.277989504
299,85.41098909,42.20522729,0.794024913,0.717614422,0.559893096,0.589494199,0.348458524,0.318567523,0.332973953
300,47.71864364,41.23894661,0.895566187,0.66326016,0.610015698,0.575813294,0.334570871,0.341789841,0.323639289
301,56.60927628,36.30739588,0.515245966,0.694661101,0.589888227,0.57603653,0.343944838,0.334149771,0.321905391
302,42.93731751,40.45900503,0.3,0.53547974,0.682828852,0.564066451,0.304222126,0.376069242,0.319708632
303,36.59166656,36.75204,0.684243708,0.670332805,0.549557361,0.628563148,0.325480051,0.299957101,0.374562848
304,41.99086842,29.99286158,0.3,0.671908884,0.673059333,0.490502972,0.35256984,0.395434158,0.251996002
305,49.78963424,34.52492445,0.45202926,0.721575858,0.576368401,0.570798144,0.353511291,0.331127442,0.315361266
306,39.50113948,35.58379107,0.55196828,0.682899587,0.649980301,0.514372891,0.351845327,0.378383723,0.269770951
307,18.98835605,71.00267359,0.564537526,0.621690048,0.625787991,0.584263055,0.321256557,0.344874904,0.333868539
308,47.57637867,25.00168674,0.521890845,0.665946692,0.588410349,0.596150044,0.331199319,0.326208148,0.342592532
309,69.64961982,57.29327839,0.734308756,0.661718085,0.576622661,0.609887559,0.327055554,0.316703499,0.356240947
310,58.63094379,55.15934045,0.348491615,0.692786825,0.537643843,0.624997388,0.333042616,0.297441799,0.369515585
311,32.30885647,80.0,0.762885274,0.656289131,0.659896123,0.520919388,0.342863647,0.380496798,0.276639556
312,52.03721073,54.46264183,0.564286632,0.50085093,0.661344925,0.605435129,0.288443816,0.35155379,0.360002394
313,54.6544819,20.17349897,0.445563915,0.625812093,0.637147853,0.569176223,0.325385125,0.354868499,0.319746376
314,44.60912879,61.77507028,0.374232233,0.676644803,0.630686757,0.543408177,0.344759886,0.361132349,0.294107765
315,51.48249652,39.16476995,0.770128048,0.658901703,0.613434808,0.574940103,0.333482283,0.343420173,0.323097543
316,98.93172663,66.92343534,0.420574097,0.569969317,0.635888575,0.60131765,0.304608044,0.342555444,0.352836513
317,57.43114642,31.44376803,0.411805779,0.61414745,0.590415156,0.623776638,0.310859154,0.316247113,0.372893733
318,93.47320819,45.84335912,0.603575148,0.701760116,0.617103882,0.54120281,0.352848787,0.356502552,0.290648661
319,58.86634955,80.0,0.452052246,0.67824597,0.642875502,0.527166716,0.348195758,0.371397343,0.280406899
320,76.30088088,36.23171392,0.414338452,0.714529404,0.647768775,0.491590591,0.3655256,0.384365566,0.250108834
321,74.18847781,42.90569878,0.354674888,0.611757373,0.646598468,0.566623845,0.322146438,0.359641978,0.318211584
322,66.59283288,80.0,0.49798749,0.627909245,0.615822667,0.591251486,0.321498645,0.338383965,0.34011739
323,63.5360021,63.40257766,0.344307034,0.609737718,0.634267134,0.581849946,0.318586439,0.349147993,0.332265569
324,58.63726036,8.17859003,0.713460896,0.597904098,0.593877318,0.628926016,0.305505151,0.315462903,0.379031946
325,78.2310041,5.0,0.579383856,0.553220097,0.643840944,0.60100493,0.300737804,0.345918987,0.353343209
326,54.5555467,37.93431198,0.581635591,0.653525282,0.588197254,0.603875433,0.325982542,0.32320139,0.350816067
327,71.35087289,67.0140822,0.607851378,0.66399158,0.607889516,0.577602745,0.334425617,0.340331037,0.325243346
328,59.48594861,63.65933776,0.4143772,0.657458198,0.582568553,0.606883434,0.32646889,0.319999431,0.353531679
329,55.16308705,52.08715963,0.459136328,0.667811345,0.630474451,0.549832126,0.340943272,0.358885324,0.300171404
330,81.51363906,36.21949068,0.427550097,0.686737693,0.611149472,0.558852415,0.344884787,0.348210766,0.306904447
331,69.7761928,5.0,0.398613328,0.654585395,0.62612129,0.563702792,0.334455146,0.352371518,0.313173336
332,72.07504495,80.0,0.566446941,0.640247051,0.521385097,0.666805581,0.307973418,0.274807388,0.417219194
333,80.63443713,67.44651805,0.420927527,0.709305977,0.480666853,0.657138335,0.330836319,0.266804953,0.402358727
334,68.79160007,59.4890518,0.477214431,0.613571391,0.619552289,0.595499784,0.316786006,0.338250419,0.344963576
335,66.37156058,39.00011,0.388778018,0.633412962,0.611554299,0.592482792,0.322744516,0.336274872,0.340980611
336,63.90963849,33.08851167,0.445652247,0.596104738,0.617763946,0.606770251,0.309893126,0.333268812,0.356838062
337,70.82849796,9.342482428,0.493557059,0.675119465,0.568893816,0.608872692,0.331212544,0.314360428,0.354427028
338,74.29492844,26.10726232,0.481918279,0.545958782,0.635862578,0.612892497,0.296536798,0.338090199,0.365373003
339,57.32742733,52.54036371,0.635647052,0.691827827,0.622169613,0.542595,0.349510478,0.358022299,0.292467223
340,47.27266314,43.25338482,0.514860413,0.780785262,0.602601382,0.491585154,0.388054246,0.366479077,0.245466677
341,58.74919584,51.07587275,0.479194019,0.634854309,0.619623287,0.58314862,0.32505515,0.342853962,0.332090888
342,50.65015923,25.77609853,0.644707434,0.64262163,0.632517389,0.56407837,0.330999782,0.354794441,0.314205777
343,51.06105989,28.15097794,0.519283929,0.682047664,0.602331538,0.571632373,0.34096975,0.340361962,0.318668288
344,40.99915611,25.02626542,0.445976549,0.591475817,0.551295258,0.667971278,0.294791963,0.284037732,0.421170305
345,80.82874215,53.16002108,0.49801831,0.664213615,0.564894576,0.6189864,0.325805644,0.309014764,0.365179592
346,70.18023989,52.20624916,0.530836569,0.588637606,0.574140344,0.650821998,0.298159949,0.299284504,0.402555548
347,57.50634229,31.02200802,0.490168248,0.653977481,0.628458621,0.56143541,0.334721099,0.354092682,0.311186219
348,61.38722894,41.94720544,0.610811438,0.676634549,0.60723936,0.570023725,0.339662853,0.342796487,0.31754066
349,64.68010465,51.7909422,0.47069049,0.622607772,0.592386666,0.617428589,0.314504558,0.319487208,0.366008234
350,68.3942787,80.0,0.505620663,0.732533113,0.547287898,0.590577951,0.353108242,0.313893462,0.332998296
351,48.54006893,60.34311868,0.510105468,0.747006435,0.595143446,0.530951938,0.369480806,0.351510948,0.279008246
352,69.72181627,68.15880451,0.482962642,0.68131223,0.629729075,0.541221518,0.346564611,0.36147775,0.291957639
353,53.87754597,63.38804791,0.530319752,0.718306519,0.588850463,0.560342635,0.35449489,0.33931773,0.306187379
354,73.18032583,63.56618215,0.487263683,0.610237716,0.63718892,0.578307895,0.31943146,0.351616137,0.328952403
355,54.79971451,65.25024531,0.521978137,0.716373914,0.594578107,0.555656445,0.354771855,0.343050257,0.302177888
356,63.88879705,65.94313539,0.553089925,0.585106515,0.540162164,0.679257025,0.290444552,0.275366445,0.434189003
357,62.84604942,80.0,0.506273209,0.747573435,0.601548633,0.523013561,0.371090341,0.356458822,0.272450837
358,54.76753407,67.76463349,0.515319365,0.730179465,0.62355821,0.510680292,0.367415295,0.368815207,0.263769498
359,53.92326739,80.0,0.485446834,0.777619507,0.622112315,0.468399132,0.390596787,0.380623501,0.228779712
360,73.79011144,59.79546428,0.534833802,0.705369458,0.67847959,0.45296016,0.368620231,0.408298115,0.223081654
361,58.8809434,54.6463038,0.515979676,0.75193387,0.606949358,0.512740092,0.374371779,0.361734492,0.263893728
362,61.97086692,77.76266797,0.503379081,0.716961269,0.63925685,0.501252212,0.364707632,0.377988711,0.257303656
363,71.10578893,63.02565561,0.507520748,0.724992803,0.633130496,0.502619901,0.367082274,0.375094367,0.257823359
364,51.32949667,72.98518715,0.364791741,0.73908819,0.634828614,0.487850601,0.374181192,0.380165741,0.245653067
365,75.03443391,33.66553562,0.567329032,0.668212406,0.544515947,0.633946914,0.323645479,0.296095698,0.380258823
366,100.0,63.12286836,0.522213676,0.644302359,0.599687484,0.598114968,0.324589277,0.329650043,0.34576068
367,66.53162728,79.37811676,0.802099693,0.629047105,0.613123924,0.593396724,0.321363118,0.336538825,0.342098057
368,98.19566804,42.13917739,0.832975441,0.683035239,0.535526682,0.632577755,0.328372166,0.293700195,0.37792764
369,55.08702685,33.18989767,0.526740643,0.687308521,0.592849049,0.577977396,0.341299996,0.334541606,0.324158398
370,52.73094764,72.9319548,0.639190724,0.697755018,0.596865899,0.566641744,0.346761944,0.340078976,0.31315908
371,68.80845017,70.70253797,0.67024743,0.5548712,0.628389076,0.616423423,0.297811287,0.333707662,0.368481051
372,100.0,56.57018623,0.808512777,0.60102352,0.581022512,0.638921505,0.304042717,0.306696526,0.389260757
373,51.64621879,80.0,0.637467948,0.670057852,0.652532577,0.520675224,0.346912486,0.377470195,0.275617318
374,63.64138628,41.34043562,0.543923811,0.690051268,0.549777162,0.616533818,0.334064663,0.304812438,0.361122899
375,51.56550198,42.85958307,0.725286809,0.636586731,0.652190497,0.544412054,0.333066734,0.369598508,0.297334757
376,100.0,47.19364795,0.787670147,0.693442701,0.549523262,0.614639177,0.33551914,0.305469451,0.359011409
377,84.58833819,39.59176996,0.752265088,0.73444228,0.573430413,0.564254346,0.359019655,0.332392847,0.308587498
378,98.71565371,43.38874853,0.665755282,0.722471283,0.555392848,0.590278462,0.349869065,0.316737251,0.333393684
379,90.43996626,38.12889377,0.689609034,0.74649256,0.518476534,0.605381065,0.354682416,0.299003161,0.346314423
380,100.0,45.27357584,0.772190204,0.702003153,0.55628939,0.603246304,0.340624473,0.312160623,0.347214904
381,95.1677556,38.17526596,0.672101675,0.735657232,0.569914612,0.566873394,0.358912214,0.330230932,0.310856853
382,98.84217152,42.43683112,0.729202223,0.708934041,0.551781132,0.602707722,0.342923294,0.310836681,0.346240025
383,88.89516305,36.19351312,0.673806488,0.734858625,0.572809084,0.564568779,0.359096755,0.332062528,0.308840718
384,100.0,36.13985682,0.737733553,0.559551561,0.614154147,0.628319789,0.296274202,0.323389001,0.380336798
385,100.0,44.58878262,0.690129532,0.720249436,0.514722999,0.625985477,0.3414965,0.289763811,0.368739689
386,100.0,42.578858,0.770168252,0.625882668,0.625842146,0.581754563,0.322892957,0.345812967,0.331294076
387,21.68523516,46.03526856,0.538504505,0.637110873,0.648606443,0.548509633,0.332445599,0.366726478,0.300827923
388,75.1485628,47.83185271,0.3,0.607861776,0.63940358,0.577175896,0.319039162,0.352925752,0.328035086
389,72.70533395,57.25472767,0.3,0.599672053,0.631525013,0.590460655,0.314226143,0.344876778,0.340897079
390,59.77913528,32.00493252,0.3,0.66728498,0.607152977,0.576261815,0.335656989,0.340533365,0.323809647
391,100.0,43.17736124,0.472756813,0.652164195,0.650284615,0.536355032,0.338918339,0.371475372,0.289606289
392,65.91103425,51.46901977,0.6520838,0.680510696,0.544612177,0.626678568,0.328932694,0.299063159,0.372004146
393,52.28661,45.54043044,0.55150399,0.69774533,0.585899851,0.57797953,0.344511228,0.331989628,0.323499144
394,64.45328514,45.37370051,0.430793347,0.708220714,0.5038854,0.641630476,0.33410811,0.280095678,0.385796212
395,52.29099781,40.22791808,0.580270664,0.543767867,0.636213213,0.613537545,0.295901666,0.337980696,0.366117639
396,100.0,61.65599523,0.3,0.601218481,0.666605699,0.548458078,0.322896865,0.374351836,0.302751298
397,60.56267395,48.88381449,0.70364824,0.648530631,0.590121611,0.604974512,0.324330021,0.323486938,0.352183041
398,76.50643774,30.14847874,0.492056417,0.614250592,0.60819273,0.606689716,0.314602705,0.329604455,0.35579284
399,53.93177346,46.48284453,0.3,0.662630104,0.604049755,0.582493308,0.333043076,0.337094902,0.329862022
400,40.80751914,37.69367644,0.462470451,0.652250092,0.61136762,0.581333634,0.330291644,0.340311798,0.329396558
401,78.05774132,42.73106903,0.730062701,0.627577744,0.684630916,0.506790581,0.337296413,0.395650752,0.267052835
402,77.34168303,28.90880411,0.831547433,0.71735345,0.587133544,0.562847182,0.353702931,0.337816868,0.308480202
403,35.63018314,35.73524456,0.3,0.714033991,0.663335535,0.469104825,0.368937558,0.397345952,0.23371649
404,51.36563279,29.13896897,0.699609692,0.657211455,0.63233252,0.554818835,0.33691851,0.357929924,0.305151565
405,51.98810992,28.08417689,0.489093402,0.657362588,0.612703081,0.576704816,0.332686293,0.34250294,0.324810768
406,46.40629234,38.76703516,0.714996544,0.657286698,0.665997695,0.511869657,0.344724548,0.385936576,0.269338876
407,55.466376,52.17899954,0.3,0.662139883,0.615687606,0.570412585,0.335317835,0.345909779,0.318772387
408,52.03615051,51.93823549,0.392579186,0.647641065,0.684168794,0.492810889,0.345178545,0.399645561,0.255175894
409,53.5625647,36.84925591,0.464053021,0.687997376,0.634700406,0.530227043,0.350595297,0.367081732,0.282322971
410,37.11730868,52.23548078,0.389566029,0.684971162,0.658341425,0.501298853,0.354699367,0.385902113,0.25939852
411,74.63727207,80.0,0.396139519,0.699465027,0.637606807,0.517731254,0.356346398,0.3722444,0.271409202
412,46.64388359,70.95938192,0.33682593,0.565770289,0.688930369,0.539897065,0.315740097,0.387028881,0.297231022
413,44.99740481,80.0,0.5139076,0.7374317,0.606896564,0.525164936,0.367292206,0.357799414,0.27490838
414,62.55130054,55.16273251,0.570084531,0.609287788,0.61891546,0.598527396,0.315030039,0.3368609,0.348109061
415,92.25720553,47.74626659,0.427087878,0.613647582,0.602408167,0.612694415,0.313152965,0.325083349,0.361763686
416,75.26746669,44.38837081,0.391849688,0.670273789,0.672583145,0.492511593,0.351758471,0.394635912,0.253605617
417,46.04361642,34.80216059,0.507581002,0.692104986,0.598333097,0.569015541,0.344549568,0.339788648,0.315661784
418,74.87966943,5.0,0.532309194,0.529134237,0.604418883,0.650643148,0.284300896,0.310473956,0.405225148
419,75.6928855,31.34483662,0.418566822,0.709994817,0.608855806,0.544564852,0.354823226,0.35219638,0.292980394
420,62.68311473,80.0,0.463996657,0.701702925,0.600465419,0.559990414,0.349285444,0.343753187,0.306961368
421,72.7444058,26.53275028,0.393705063,0.585828769,0.658655666,0.567208531,0.315417467,0.364482362,0.320100171
422,78.61591553,5.0,0.467032002,0.672953251,0.568377131,0.610661474,0.330184304,0.313486925,0.356328771
423,64.24926749,44.28608576,0.536902645,0.713459867,0.509527185,0.634235098,0.337461123,0.284838125,0.377700752
